Height_cm,Weight_kg,BMI,BMI_Category,Body_Shape,Hip_Circumference_cm,Shoulder_Width_cm,Clothing_Size,Style_Preference,Recommended_Cloth_Color
167.46,100.7,35.91,Obese,Diamond,109.56,45.27,XXL,Adventurous & Natural,Fuchsia
163.49,115.66,43.27,Obese,Diamond,112.53,45.78,XXL,Soft & Gentle,Brown
165.61,93.82,34.21,Obese,Inverted Triangle,91.85,48.41,XXL,Adventurous & Natural,Turquoise
170.13,87.07,30.08,Obese,Athletic,106.48,46.63,XXL,Calm & Classic,Navy
158.68,118.79,47.18,Obese,Hourglass,114.39,38.8,L,Bold & Expressive,Orange
157.83,99.14,39.8,Obese,Pear,118.21,43.34,XL,Bold & Expressive,Fuchsia
181.66,63.82,19.34,Normal,Apple,88.49,47.93,XL,Calm & Classic,White
185.15,59.69,17.41,Underweight,Spoon,107.78,41.76,M,Bold & Expressive,Bright Orange
166.24,81.13,29.36,Overweight,Hourglass,111.15,43.48,XL,Soft & Gentle,Black
154.02,79.53,33.53,Obese,Oval,104.85,39.27,M,Bold & Expressive,Red
182.54,74.35,22.31,Normal,Athletic,90.62,53.84,XL,Bold & Expressive,Electric Blue
171.1,63.91,21.83,Normal,Oval,110.21,48.03,L,Bold & Expressive,Fuchsia
166.96,82.24,29.5,Overweight,Hourglass,110.0,41.9,XL,Soft & Gentle,Pale Yellow
159.74,73.33,28.74,Overweight,Apple,114.18,40.64,M,Adventurous & Natural,Maroon
174.46,84.65,27.81,Overweight,Spoon,120.88,38.73,L,Bold & Expressive,Coral
166.64,48.93,17.62,Underweight,Hourglass,91.15,40.37,XS,Calm & Classic,Green
189.74,95.05,26.4,Overweight,Apple,103.05,43.27,XXL,Bold & Expressive,Lime Green
151.72,97.74,42.46,Obese,Rectangle,115.35,42.21,XL,Adventurous & Natural,Electric Blue
171.88,56.48,19.12,Normal,Hourglass,104.22,47.18,L,Bold & Expressive,Coral
155.67,79.34,32.74,Obese,Diamond,92.84,37.58,M,Calm & Classic,Forest Green
181.06,65.14,19.87,Normal,Pear,111.29,43.99,M,Soft & Gentle,White
164.04,78.99,29.35,Overweight,Hourglass,105.56,38.88,M,Bold & Expressive,Fuchsia
184.52,83.59,24.55,Normal,Pear,103.9,43.17,XL,Soft & Gentle,Black
176.78,71.91,23.01,Normal,Hourglass,99.22,45.87,M,Calm & Classic,Cream
168.4,108.27,38.18,Obese,Oval,105.04,40.32,XXL,Bold & Expressive,Lime Green
159.05,46.47,18.37,Underweight,Inverted Triangle,93.1,50.04,XS,Bold & Expressive,Turquoise
182.96,95.1,28.41,Overweight,Diamond,108.76,48.29,XXL,Calm & Classic,Rust
164.46,69.51,25.7,Overweight,Oval,96.84,47.09,XL,Soft & Gentle,Pale Yellow
151.83,47.14,20.45,Normal,Rectangle,86.9,39.65,XS,Bold & Expressive,Gold
182.34,105.42,31.71,Obese,Rectangle,114.3,44.15,XXL,Soft & Gentle,Peach
173.86,104.86,34.69,Obese,Spoon,119.6,38.22,XL,Adventurous & Natural,Magenta
168.36,71.31,25.16,Overweight,Inverted Triangle,104.32,43.39,XL,Calm & Classic,Olive Green
187.42,97.02,27.62,Overweight,Apple,110.38,47.38,XXL,Bold & Expressive,Fuchsia
187.01,48.54,13.88,Underweight,Inverted Triangle,94.88,47.68,M,Calm & Classic,Lavender
170.91,92.46,31.65,Obese,Inverted Triangle,102.69,42.62,XXL,Calm & Classic,Teal
176.0,46.05,14.87,Underweight,Hourglass,99.18,43.41,XS,Bold & Expressive,Yellow
171.52,57.89,19.68,Normal,Inverted Triangle,87.77,43.53,M,Soft & Gentle,Black
170.04,77.43,26.78,Overweight,Spoon,124.43,42.06,L,Soft & Gentle,Pale Yellow
175.85,61.5,19.89,Normal,Inverted Triangle,84.31,47.79,XL,Calm & Classic,Forest Green
178.65,73.28,22.96,Normal,Inverted Triangle,93.81,44.75,M,Soft & Gentle,Peach
179.15,94.73,29.52,Overweight,Pear,115.1,41.84,XL,Adventurous & Natural,Orange
158.46,107.9,42.97,Obese,Diamond,100.93,45.68,XL,Calm & Classic,White
155.03,65.54,27.27,Overweight,Rectangle,98.09,37.7,S,Calm & Classic,Cream
178.91,50.61,15.81,Underweight,Pear,105.31,47.23,XS,Soft & Gentle,White
166.29,47.07,17.02,Underweight,Apple,107.27,40.03,XS,Calm & Classic,Brown
168.94,90.27,31.63,Obese,Spoon,119.84,46.96,XXL,Soft & Gentle,Light Blue
185.84,48.76,14.12,Underweight,Hourglass,119.36,46.36,M,Soft & Gentle,Pale Yellow
151.57,65.25,28.4,Overweight,Inverted Triangle,91.11,48.76,XL,Calm & Classic,Lavender
166.62,87.22,31.42,Obese,Hourglass,119.83,47.65,XXL,Adventurous & Natural,Rust
189.75,76.18,21.16,Normal,Pear,100.57,37.11,M,Adventurous & Natural,Lime Green
155.66,100.92,41.65,Obese,Diamond,106.0,43.59,XL,Calm & Classic,Cream
164.46,99.61,36.83,Obese,Oval,110.64,41.79,XXL,Adventurous & Natural,Yellow
155.15,56.94,23.65,Normal,Apple,102.76,45.9,M,Soft & Gentle,Baby Pink
174.26,63.75,20.99,Normal,Spoon,108.04,39.32,S,Soft & Gentle,Brown
163.69,46.41,17.32,Underweight,Pear,114.1,42.3,XS,Bold & Expressive,Yellow
185.49,73.36,21.32,Normal,Diamond,92.98,41.46,L,Soft & Gentle,White
153.82,84.24,35.6,Obese,Apple,105.35,43.04,XL,Bold & Expressive,Coral
155.69,105.45,43.5,Obese,Hourglass,111.07,44.97,XL,Soft & Gentle,Pale Yellow
181.45,57.53,17.47,Underweight,Rectangle,102.2,46.87,L,Bold & Expressive,Lime Green
172.32,96.15,32.38,Obese,Inverted Triangle,90.45,49.59,XXL,Bold & Expressive,Red
160.3,60.61,23.59,Normal,Hourglass,99.18,47.38,L,Adventurous & Natural,Khaki
176.34,96.21,30.94,Obese,Spoon,104.57,42.03,XXL,Calm & Classic,Mustard Yellow
151.77,115.04,49.94,Obese,Apple,108.93,46.63,XXL,Bold & Expressive,Coral
181.52,61.09,18.54,Normal,Apple,103.92,39.54,M,Adventurous & Natural,Coral
174.11,67.77,22.36,Normal,Rectangle,96.99,46.18,L,Bold & Expressive,Red
177.38,97.67,31.04,Obese,Diamond,93.76,41.78,XXL,Bold & Expressive,Red
183.12,117.32,34.99,Obese,Oval,130.0,42.04,XXL,Soft & Gentle,Beige
157.96,59.92,24.01,Normal,Athletic,98.95,48.9,M,Soft & Gentle,Lavender
166.97,103.99,37.3,Obese,Spoon,107.12,47.06,XXL,Soft & Gentle,Beige
160.3,81.01,31.53,Obese,Hourglass,126.48,41.95,XXL,Bold & Expressive,Maroon
166.56,64.59,23.28,Normal,Diamond,90.06,38.56,S,Bold & Expressive,Bright Orange
170.03,116.54,40.31,Obese,Hourglass,114.32,41.5,XXL,Soft & Gentle,Cream
187.27,64.78,18.47,Underweight,Pear,104.45,42.5,M,Calm & Classic,Beige
155.21,86.54,35.92,Obese,Apple,110.42,38.56,XL,Calm & Classic,Mustard Yellow
177.24,77.29,24.6,Normal,Inverted Triangle,91.99,50.88,XL,Adventurous & Natural,Olive Green
189.31,66.95,18.68,Normal,Hourglass,95.07,47.28,XL,Bold & Expressive,Lime Green
164.67,72.15,26.61,Overweight,Hourglass,107.23,38.8,M,Calm & Classic,Navy
177.81,49.88,15.78,Underweight,Hourglass,100.82,41.55,XS,Bold & Expressive,Bright Orange
184.99,76.39,22.32,Normal,Spoon,105.27,48.39,XL,Adventurous & Natural,Yellow
161.82,102.24,39.04,Obese,Oval,112.78,38.54,XL,Calm & Classic,Lavender
180.63,49.82,15.27,Underweight,Hourglass,102.62,47.62,M,Soft & Gentle,Pale Yellow
154.01,82.24,34.67,Obese,Inverted Triangle,99.32,49.38,XXL,Adventurous & Natural,Lime Green
166.24,88.26,31.94,Obese,Inverted Triangle,94.68,49.71,XXL,Adventurous & Natural,Rust
181.46,67.61,20.53,Normal,Hourglass,125.17,46.03,XL,Adventurous & Natural,Yellow
177.2,62.44,19.89,Normal,Apple,104.72,45.08,M,Bold & Expressive,Gold
155.77,119.56,49.27,Obese,Hourglass,125.45,40.7,XL,Soft & Gentle,Cream
156.7,71.12,28.96,Overweight,Apple,110.21,43.66,M,Bold & Expressive,Coral
183.67,61.45,18.22,Underweight,Pear,106.97,38.2,XS,Bold & Expressive,Fuchsia
155.32,55.6,23.05,Normal,Oval,108.62,41.67,S,Bold & Expressive,Gold
178.49,71.12,22.32,Normal,Inverted Triangle,89.65,43.69,M,Calm & Classic,White
162.49,59.11,22.39,Normal,Apple,95.27,43.09,M,Calm & Classic,Navy
153.65,70.56,29.89,Overweight,Pear,97.13,37.53,XS,Adventurous & Natural,Orange
163.12,74.68,28.07,Overweight,Oval,119.56,46.29,XL,Adventurous & Natural,Coral
157.01,94.28,38.24,Obese,Diamond,104.56,40.0,XL,Bold & Expressive,Bright Orange
177.19,97.06,30.91,Obese,Apple,122.19,48.16,XXL,Adventurous & Natural,Rust
165.98,45.92,16.67,Underweight,Apple,108.04,47.76,M,Adventurous & Natural,Bright Orange
182.14,100.33,30.24,Obese,Spoon,121.35,40.09,XXL,Calm & Classic,Forest Green
180.23,119.47,36.78,Obese,Oval,115.65,46.82,XXL,Calm & Classic,Navy
152.7,61.29,26.29,Overweight,Rectangle,93.6,42.1,M,Adventurous & Natural,Maroon
174.63,95.86,31.43,Obese,Oval,105.91,44.1,XXL,Adventurous & Natural,Yellow
184.73,63.46,18.6,Normal,Oval,105.34,39.4,M,Soft & Gentle,Baby Pink
152.66,106.63,45.75,Obese,Pear,122.4,39.87,M,Calm & Classic,Brown
170.41,98.63,33.96,Obese,Spoon,103.84,47.52,XXL,Adventurous & Natural,Rust
165.6,66.09,24.1,Normal,Inverted Triangle,82.45,51.35,XL,Calm & Classic,Khaki
188.59,104.48,29.38,Overweight,Spoon,111.57,41.18,XXL,Bold & Expressive,Red
188.18,106.59,30.1,Obese,Hourglass,120.19,47.35,XXL,Bold & Expressive,Electric Blue
168.4,93.6,33.01,Obese,Rectangle,105.15,47.07,XXL,Soft & Gentle,Light Blue
167.61,118.56,42.2,Obese,Apple,122.69,40.39,XXL,Calm & Classic,Olive Green
174.8,96.74,31.66,Obese,Inverted Triangle,95.63,44.09,XXL,Adventurous & Natural,Forest Green
181.34,104.4,31.75,Obese,Pear,101.52,40.45,XXL,Bold & Expressive,Yellow
179.35,45.98,14.29,Underweight,Rectangle,100.55,43.18,XS,Adventurous & Natural,Turquoise
186.97,113.09,32.35,Obese,Athletic,93.72,44.26,XXL,Calm & Classic,Terracotta
163.35,80.94,30.33,Obese,Apple,100.58,44.19,XXL,Bold & Expressive,Yellow
154.53,117.13,49.05,Obese,Spoon,130.0,44.83,XL,Adventurous & Natural,Coral
170.4,53.13,18.3,Underweight,Oval,112.22,45.29,XS,Calm & Classic,Terracotta
179.76,118.71,36.74,Obese,Hourglass,107.23,42.38,XXL,Soft & Gentle,Beige
168.88,115.33,40.44,Obese,Athletic,113.84,42.99,XXL,Bold & Expressive,Red
166.76,100.34,36.08,Obese,Hourglass,127.87,40.67,XXL,Bold & Expressive,Turquoise
175.24,113.91,37.09,Obese,Rectangle,111.31,41.01,XXL,Calm & Classic,Black
168.49,91.84,32.35,Obese,Hourglass,109.57,45.98,XXL,Calm & Classic,Grey
186.11,115.91,33.46,Obese,Spoon,130.0,42.39,XXL,Calm & Classic,Green
164.03,114.35,42.5,Obese,Apple,106.36,39.7,XL,Bold & Expressive,Gold
168.27,102.42,36.17,Obese,Oval,108.19,45.0,XXL,Bold & Expressive,Yellow
176.26,73.46,23.65,Normal,Hourglass,105.21,47.11,L,Bold & Expressive,Electric Blue
171.73,48.14,16.32,Underweight,Inverted Triangle,79.37,47.05,M,Adventurous & Natural,Magenta
152.02,57.63,24.94,Obese,Diamond,105.84,45.0,L,Calm & Classic,Teal
182.5,77.32,23.21,Normal,Pear,115.04,41.94,M,Adventurous & Natural,Khaki
187.4,50.72,14.44,Underweight,Hourglass,95.31,48.45,M,Soft & Gentle,Pale Yellow
181.67,95.18,28.84,Overweight,Oval,123.06,46.32,XXL,Calm & Classic,Brown
182.38,77.97,23.44,Normal,Rectangle,96.18,44.64,L,Calm & Classic,White
151.37,108.15,47.2,Obese,Apple,111.44,43.94,XL,Calm & Classic,Cream
187.09,48.94,13.98,Underweight,Diamond,81.04,42.2,S,Bold & Expressive,Turquoise
150.46,53.91,23.81,Normal,Diamond,85.11,39.74,XS,Adventurous & Natural,Rust
150.39,99.43,43.96,Obese,Apple,123.71,39.11,XL,Bold & Expressive,Gold
188.52,110.16,31.0,Obese,Spoon,125.72,41.62,XXL,Adventurous & Natural,Magenta
182.45,97.5,29.29,Overweight,Inverted Triangle,90.06,54.14,XXL,Adventurous & Natural,Mustard Yellow
170.76,106.14,36.4,Obese,Diamond,114.48,44.99,XXL,Adventurous & Natural,Coral
179.09,67.44,21.03,Normal,Rectangle,95.86,46.88,L,Adventurous & Natural,Fuchsia
155.05,79.71,33.16,Obese,Spoon,111.96,42.87,L,Soft & Gentle,Black
168.46,95.21,33.55,Obese,Oval,105.6,42.64,XXL,Adventurous & Natural,Turquoise
161.54,45.79,17.55,Underweight,Athletic,84.36,48.61,M,Bold & Expressive,Electric Blue
151.65,65.97,28.69,Overweight,Athletic,105.39,47.74,XL,Calm & Classic,Purple
167.68,51.18,18.2,Underweight,Rectangle,97.64,46.44,S,Bold & Expressive,Orange
188.69,76.46,21.48,Normal,Spoon,118.14,48.33,XL,Adventurous & Natural,Turquoise
169.47,81.07,28.23,Overweight,Oval,101.02,38.3,L,Adventurous & Natural,Mustard Yellow
187.67,50.52,14.34,Underweight,Athletic,105.94,45.64,M,Soft & Gentle,Light Blue
165.71,62.61,22.8,Normal,Rectangle,84.16,39.16,S,Adventurous & Natural,Electric Blue
186.75,76.24,21.86,Normal,Hourglass,118.0,46.2,XL,Calm & Classic,Lavender
158.89,113.78,45.07,Obese,Rectangle,112.12,42.83,XL,Calm & Classic,Navy
155.21,61.25,25.43,Overweight,Apple,101.14,41.63,M,Soft & Gentle,Black
166.49,53.79,19.41,Normal,Hourglass,105.18,45.88,S,Soft & Gentle,Pale Yellow
187.89,107.57,30.47,Obese,Spoon,127.25,41.31,XXL,Soft & Gentle,Mint Green
157.51,111.38,44.89,Obese,Pear,121.87,40.67,XL,Bold & Expressive,Turquoise
173.73,81.62,27.04,Overweight,Athletic,92.38,52.45,XXL,Calm & Classic,Blue
173.57,110.5,36.68,Obese,Apple,114.85,44.01,XXL,Adventurous & Natural,Electric Blue
174.15,54.25,17.89,Underweight,Diamond,103.94,42.69,XS,Adventurous & Natural,Mustard Yellow
179.76,92.78,28.71,Overweight,Oval,123.97,46.7,XXL,Calm & Classic,Blue
170.75,48.38,16.59,Underweight,Hourglass,102.27,38.2,XS,Adventurous & Natural,Rust
168.45,61.42,21.65,Normal,Spoon,104.15,38.09,S,Adventurous & Natural,Mustard Yellow
189.35,52.88,14.75,Underweight,Athletic,82.46,49.74,M,Bold & Expressive,Maroon
181.07,81.17,24.76,Normal,Hourglass,106.48,45.38,XL,Bold & Expressive,Bright Orange
164.27,48.13,17.84,Underweight,Athletic,105.11,48.22,M,Adventurous & Natural,Magenta
161.18,60.03,23.11,Normal,Spoon,97.38,41.78,M,Calm & Classic,Teal
171.49,48.39,16.45,Underweight,Inverted Triangle,94.79,51.59,M,Bold & Expressive,Electric Blue
157.05,93.6,37.95,Obese,Athletic,109.1,43.43,XL,Bold & Expressive,Gold
184.78,57.05,16.71,Underweight,Pear,89.2,39.57,XS,Soft & Gentle,Baby Pink
183.98,66.67,19.7,Normal,Oval,105.19,44.18,L,Adventurous & Natural,Electric Blue
170.29,86.29,29.76,Overweight,Inverted Triangle,98.86,45.72,XL,Soft & Gentle,Black
167.98,107.84,38.22,Obese,Apple,127.78,40.72,XXL,Bold & Expressive,Turquoise
166.7,107.07,38.53,Obese,Hourglass,119.98,46.12,XXL,Soft & Gentle,Lavender
182.65,60.15,18.03,Underweight,Diamond,104.82,48.31,L,Adventurous & Natural,Magenta
168.85,56.31,19.75,Normal,Inverted Triangle,84.27,50.78,XL,Soft & Gentle,Lavender
152.09,77.86,33.66,Obese,Hourglass,117.78,44.48,L,Soft & Gentle,Light Blue
187.12,51.09,14.59,Underweight,Athletic,96.14,44.53,M,Bold & Expressive,Turquoise
174.9,54.38,17.78,Underweight,Hourglass,114.14,43.63,XS,Calm & Classic,Beige
165.34,108.62,39.73,Obese,Athletic,116.47,42.47,XXL,Bold & Expressive,Gold
174.79,82.61,27.04,Overweight,Apple,111.36,39.79,XL,Calm & Classic,Forest Green
185.92,92.29,26.7,Overweight,Rectangle,99.54,42.01,XXL,Calm & Classic,Lavender
183.97,66.03,19.51,Normal,Athletic,89.38,54.75,XL,Adventurous & Natural,Fuchsia
162.16,119.06,45.28,Obese,Pear,130.0,42.98,XL,Bold & Expressive,Yellow
163.24,53.79,20.19,Normal,Athletic,93.79,47.47,M,Soft & Gentle,Baby Pink
178.15,58.25,18.35,Underweight,Inverted Triangle,96.63,53.72,M,Soft & Gentle,White
152.3,64.54,27.82,Overweight,Inverted Triangle,95.9,42.2,M,Adventurous & Natural,Olive Green
178.4,97.9,30.76,Obese,Spoon,105.01,45.82,XXL,Soft & Gentle,Baby Pink
154.1,79.76,33.59,Obese,Pear,115.9,40.41,M,Adventurous & Natural,Maroon
161.52,75.76,29.04,Overweight,Oval,115.44,42.67,L,Adventurous & Natural,Mustard Yellow
168.37,84.38,29.77,Overweight,Oval,110.82,39.39,L,Bold & Expressive,Maroon
178.75,87.43,27.36,Overweight,Inverted Triangle,98.46,44.33,XL,Soft & Gentle,Pale Yellow
188.24,101.38,28.61,Overweight,Rectangle,111.63,47.11,XXL,Soft & Gentle,Black
155.66,52.15,21.52,Normal,Oval,103.8,43.43,XS,Bold & Expressive,Lime Green
184.68,107.21,31.43,Obese,Spoon,108.06,46.16,XXL,Adventurous & Natural,Coral
152.75,79.04,33.88,Obese,Diamond,98.5,43.34,L,Adventurous & Natural,Gold
155.37,66.85,27.69,Overweight,Pear,118.71,36.86,XS,Calm & Classic,Lavender
165.83,75.98,27.63,Overweight,Diamond,94.0,41.64,L,Calm & Classic,Olive Green
150.04,52.62,23.37,Normal,Inverted Triangle,99.25,48.64,M,Bold & Expressive,Fuchsia
163.46,56.48,21.14,Normal,Inverted Triangle,97.66,51.87,XL,Soft & Gentle,White
172.51,46.2,15.52,Underweight,Hourglass,110.14,40.26,XS,Soft & Gentle,Pale Yellow
155.13,88.24,36.67,Obese,Oval,101.01,43.77,XL,Soft & Gentle,White
173.61,61.51,20.41,Normal,Inverted Triangle,93.38,44.72,M,Adventurous & Natural,Electric Blue
170.2,114.42,39.5,Obese,Diamond,113.17,47.91,XXL,Calm & Classic,Terracotta
153.45,52.26,22.19,Normal,Apple,99.38,41.85,XS,Soft & Gentle,Pale Yellow
187.81,48.14,13.65,Underweight,Pear,105.01,40.37,XS,Calm & Classic,Teal
158.03,91.25,36.54,Obese,Oval,124.67,44.74,XL,Calm & Classic,Teal
160.59,114.64,44.45,Obese,Hourglass,104.01,45.4,XXL,Bold & Expressive,Turquoise
165.62,96.4,35.14,Obese,Hourglass,117.11,46.63,XXL,Calm & Classic,Teal
157.15,103.73,42.0,Obese,Diamond,104.99,44.11,XL,Calm & Classic,Beige
150.28,114.89,50.87,Obese,Athletic,115.07,42.6,XL,Soft & Gentle,Mint Green
183.34,52.57,15.64,Underweight,Pear,107.87,43.7,XS,Soft & Gentle,Lavender
165.38,53.44,19.54,Normal,Pear,110.62,41.59,XS,Bold & Expressive,Electric Blue
180.11,71.16,21.94,Normal,Spoon,102.9,45.8,L,Calm & Classic,Terracotta
164.73,75.93,27.98,Overweight,Rectangle,100.8,41.06,L,Calm & Classic,Black
183.9,114.87,33.97,Obese,Pear,108.52,42.48,XXL,Adventurous & Natural,Forest Green
185.67,54.46,15.8,Underweight,Diamond,95.02,41.94,S,Soft & Gentle,Light Blue
164.68,65.62,24.2,Normal,Pear,114.07,44.29,M,Calm & Classic,Olive Green
186.4,91.63,26.37,Overweight,Apple,122.86,47.63,XXL,Calm & Classic,Grey
150.92,71.65,31.46,Obese,Athletic,101.52,43.51,XL,Bold & Expressive,Magenta
160.44,94.64,36.77,Obese,Athletic,113.48,49.35,XXL,Bold & Expressive,Fuchsia
176.45,119.41,38.35,Obese,Rectangle,108.73,41.57,XXL,Bold & Expressive,Bright Orange
156.22,82.79,33.92,Obese,Rectangle,102.6,39.67,L,Soft & Gentle,Mint Green
167.34,100.38,35.85,Obese,Apple,104.32,45.45,XXL,Soft & Gentle,Beige
155.79,53.2,21.92,Normal,Hourglass,106.01,41.64,XS,Calm & Classic,Black
186.34,80.68,23.24,Normal,Inverted Triangle,90.44,49.19,XXL,Adventurous & Natural,Maroon
159.48,53.03,20.85,Normal,Athletic,84.5,49.04,M,Bold & Expressive,Maroon
162.99,83.54,31.45,Obese,Hourglass,112.07,41.72,XXL,Soft & Gentle,Lavender
153.91,49.7,20.98,Normal,Apple,102.55,38.9,XS,Adventurous & Natural,Orange
150.92,56.17,24.66,Normal,Hourglass,97.01,40.36,S,Bold & Expressive,Orange
178.03,90.85,28.66,Overweight,Pear,113.97,41.19,XL,Soft & Gentle,Beige
165.67,48.75,17.76,Underweight,Inverted Triangle,93.77,52.98,M,Bold & Expressive,Yellow
176.91,104.84,33.5,Obese,Hourglass,111.19,39.82,XL,Soft & Gentle,Cream
171.37,107.36,36.56,Obese,Pear,102.78,42.71,XL,Adventurous & Natural,Gold
186.5,61.93,17.81,Underweight,Spoon,101.69,45.86,M,Bold & Expressive,Lime Green
150.29,74.92,33.17,Obese,Rectangle,94.24,45.87,L,Adventurous & Natural,Coral
152.07,112.46,48.63,Obese,Apple,113.83,41.76,XL,Adventurous & Natural,Forest Green
150.27,68.81,30.47,Obese,Rectangle,104.5,38.17,M,Soft & Gentle,Cream
164.65,46.19,17.04,Underweight,Oval,106.94,41.41,XS,Bold & Expressive,Lime Green
167.86,98.58,34.99,Obese,Athletic,98.42,42.02,XXL,Calm & Classic,Beige
174.64,50.52,16.56,Underweight,Apple,90.74,44.87,XS,Bold & Expressive,Yellow
153.34,112.83,47.99,Obese,Athletic,102.72,45.18,XL,Adventurous & Natural,Orange
178.96,95.02,29.67,Overweight,Oval,113.36,40.56,XL,Calm & Classic,White
189.11,98.35,27.5,Overweight,Athletic,105.2,46.69,XXL,Adventurous & Natural,Gold
160.49,73.18,28.41,Overweight,Oval,97.55,42.13,L,Adventurous & Natural,Fuchsia
170.88,58.09,19.89,Normal,Diamond,85.73,39.95,S,Soft & Gentle,Pale Yellow
161.09,59.29,22.85,Normal,Diamond,86.74,47.47,L,Soft & Gentle,White
187.83,91.98,26.07,Overweight,Rectangle,104.71,39.83,XL,Bold & Expressive,Bright Orange
177.63,116.8,37.02,Obese,Athletic,99.34,46.19,XXL,Adventurous & Natural,Coral
154.17,48.18,20.27,Normal,Pear,94.04,36.45,XS,Calm & Classic,Mustard Yellow
157.02,82.81,33.59,Obese,Spoon,120.25,43.31,XL,Adventurous & Natural,Olive Green
180.9,117.17,35.8,Obese,Inverted Triangle,100.69,45.06,XXL,Adventurous & Natural,Mustard Yellow
184.57,87.67,25.74,Overweight,Oval,120.99,42.02,XXL,Calm & Classic,Terracotta
167.17,64.48,23.07,Normal,Athletic,107.73,43.79,M,Calm & Classic,Khaki
174.48,83.25,27.35,Overweight,Pear,102.87,40.88,XL,Bold & Expressive,Lime Green
176.98,68.88,21.99,Normal,Athletic,86.98,44.67,M,Bold & Expressive,Bright Orange
156.11,102.49,42.06,Obese,Inverted Triangle,102.02,49.51,XXL,Calm & Classic,Beige
162.53,68.65,25.99,Overweight,Hourglass,100.23,39.03,M,Bold & Expressive,Coral
166.84,63.73,22.9,Normal,Diamond,90.43,38.43,S,Calm & Classic,Forest Green
154.62,90.95,38.04,Obese,Diamond,105.54,46.23,XXL,Adventurous & Natural,Gold
187.09,104.79,29.94,Obese,Oval,114.1,47.78,XXL,Calm & Classic,Khaki
157.15,114.91,46.53,Obese,Hourglass,116.45,42.76,XL,Bold & Expressive,Fuchsia
169.02,57.44,20.11,Normal,Spoon,102.11,38.7,S,Adventurous & Natural,Magenta
151.75,118.94,51.65,Obese,Inverted Triangle,103.57,43.76,XL,Adventurous & Natural,Bright Orange
178.35,51.27,16.12,Underweight,Hourglass,109.29,41.76,XS,Calm & Classic,Khaki
170.03,49.86,17.25,Underweight,Hourglass,97.97,47.3,S,Calm & Classic,Terracotta
170.75,74.46,25.54,Overweight,Athletic,109.01,43.93,XL,Adventurous & Natural,Lime Green
159.39,50.72,19.96,Normal,Spoon,107.76,39.77,XS,Adventurous & Natural,Khaki
189.73,81.57,22.66,Normal,Spoon,115.96,43.78,XL,Adventurous & Natural,Orange
155.41,89.87,37.21,Obese,Hourglass,119.63,43.28,XL,Bold & Expressive,Yellow
179.56,111.49,34.58,Obese,Inverted Triangle,85.43,51.91,XXL,Adventurous & Natural,Yellow
167.44,47.63,16.99,Underweight,Inverted Triangle,76.63,47.36,M,Soft & Gentle,Baby Pink
167.45,74.78,26.67,Overweight,Athletic,106.7,52.5,XL,Bold & Expressive,Turquoise
151.73,46.78,20.32,Normal,Pear,87.54,35.79,XS,Bold & Expressive,Orange
152.66,116.39,49.94,Obese,Hourglass,111.39,40.74,XL,Bold & Expressive,Gold
155.58,76.58,31.64,Obese,Pear,108.97,43.37,M,Calm & Classic,Teal
160.98,54.01,20.84,Normal,Oval,90.55,43.45,S,Bold & Expressive,Turquoise
189.69,64.45,17.91,Underweight,Hourglass,117.84,48.82,L,Calm & Classic,Khaki
152.98,45.51,19.45,Normal,Rectangle,94.6,40.68,XS,Adventurous & Natural,Rust
165.54,51.69,18.86,Normal,Athletic,87.26,43.52,M,Calm & Classic,Teal
156.38,64.53,26.39,Overweight,Pear,99.81,38.18,XS,Calm & Classic,Mustard Yellow
168.73,80.54,28.29,Overweight,Spoon,119.08,38.17,L,Calm & Classic,Black
178.95,47.86,14.95,Underweight,Pear,100.19,38.3,XS,Soft & Gentle,Cream
170.04,72.81,25.18,Overweight,Athletic,90.01,40.73,XL,Adventurous & Natural,Yellow
188.04,108.89,30.8,Obese,Athletic,107.01,43.32,XXL,Soft & Gentle,Peach
185.71,63.26,18.34,Underweight,Spoon,104.19,39.42,S,Soft & Gentle,Cream
158.89,89.49,35.45,Obese,Inverted Triangle,89.51,45.52,XL,Calm & Classic,Beige
168.8,85.53,30.02,Obese,Pear,119.01,36.89,XL,Calm & Classic,Teal
169.79,92.81,32.19,Obese,Inverted Triangle,91.3,41.47,XXL,Bold & Expressive,Turquoise
178.38,83.55,26.26,Overweight,Spoon,99.16,46.78,XXL,Bold & Expressive,Yellow
181.61,69.19,20.98,Normal,Hourglass,118.18,38.76,M,Bold & Expressive,Gold
151.2,63.94,27.97,Overweight,Apple,108.64,37.73,M,Adventurous & Natural,Coral
184.23,47.76,14.07,Underweight,Spoon,96.24,44.37,S,Bold & Expressive,Red
162.28,65.26,24.78,Normal,Rectangle,105.24,39.74,S,Calm & Classic,Grey
